Symbol,Nasdaq Traded,Security Name,Listing Exchange,Market Category,ETF,Round Lot Size,Test Issue,Financial Status,CQS Symbol,NASDAQ Symbol,NextShares
SUPV,True,Grupo Supervielle S.A. American Depositary Shares each Representing five Class B shares,N, ,False,100.0,False,,SUPV,SUPV,False
SUSA,True,iShares MSCI USA ESG Select ETF,P, ,True,100.0,False,,SUSA,SUSA,False
SUSB,True,iShares ESG 1-5 Year USD Corporate Bond ETF,Q,G,True,100.0,False,N,,SUSB,False
SUSC,True,iShares ESG USD Corporate Bond ETF,Q,G,True,100.0,False,N,,SUSC,False
SVA,True,"Sinovac Biotech, Ltd. - Ordinary Shares (Antigua/Barbudo)",Q,Q,False,100.0,False,N,,SVA,False
SVBI,True,Severn Bancorp Inc - Common Stock,Q,S,False,100.0,False,N,,SVBI,False
SVM,True,Silvercorp Metals Inc. Common Shares,A, ,False,100.0,False,,SVM,SVM,False
SVRA,True,"Savara, Inc. - Common Stock",Q,Q,False,100.0,False,N,,SVRA,False
SVT,True,"Servotronics, Inc. Common Stock",A, ,False,100.0,False,,SVT,SVT,False
SVU,True,SuperValu Inc. Common Stock,N, ,False,100.0,False,,SVU,SVU,False
SVVC,True,"Firsthand Technology Value Fund, Inc. - Common Stock",Q,Q,False,100.0,False,N,,SVVC,False
SVXY,True,ProShares Short VIX Short Term Futures ETF,P, ,True,100.0,False,,SVXY,SVXY,False
SWCH,True,"Switch, Inc. Class A Common Stock",N, ,False,100.0,False,,SWCH,SWCH,False
SWIN,True,ALPS/Dorsey Wright Sector Momentum ETF,Q,G,True,100.0,False,N,,SWIN,False
SWIR,True,"Sierra Wireless, Inc. - Common Stock",Q,Q,False,100.0,False,N,,SWIR,False
SWJ,True,"Stanley Black & Decker, Inc. 5.75% Junior Subordinated Debenture due 2052",N, ,False,100.0,False,,SWJ,SWJ,False
SWK,True,"Stanley Black & Decker, Inc. Common Stock",N, ,False,100.0,False,,SWK,SWK,False
SWKS,True,"Skyworks Solutions, Inc. - Common Stock",Q,Q,False,100.0,False,N,,SWKS,False
SWM,True,"Schweitzer-Mauduit International, Inc. Common Stock",N, ,False,100.0,False,,SWM,SWM,False
SWN,True,Southwestern Energy Company Common Stock,N, ,False,100.0,False,,SWN,SWN,False
SWP,True,"Stanley Black & Decker, Inc. Corporate Units",N, ,False,100.0,False,,SWP,SWP,False
SWX,True,"Southwest Gas Holdings, Inc. Common Stock",N, ,False,100.0,False,,SWX,SWX,False
SWZ,True,"Swiss Helvetia Fund, Inc. (The) Common Stock",N, ,False,100.0,False,,SWZ,SWZ,False
SXC,True,"SunCoke Energy, Inc. Common Stock",N, ,False,100.0,False,,SXC,SXC,False
SXCP,True,"SunCoke Energy Partners, L.P. Common Units Representing Limited partner Interests",N, ,False,100.0,False,,SXCP,SXCP,False
SXE,True,"Southcross Energy Partners, L.P. ",N, ,False,100.0,False,,SXE,SXE,False
SXI,True,Standex International Corporation Common Stock,N, ,False,100.0,False,,SXI,SXI,False
SXT,True,Sensient Technologies Corporation Common Stock,N, ,False,100.0,False,,SXT,SXT,False
SYBT,True,"Stock Yards Bancorp, Inc. - Common Stock",Q,Q,False,100.0,False,N,,SYBT,False
SYBX,True,"Synlogic, Inc. - Common Stock",Q,G,False,100.0,False,N,,SYBX,False
SYE,True,SPDR MFS Systematic Core Equity ETF,P, ,True,100.0,False,,SYE,SYE,False
SYF,True,Synchrony Financial Common Stock,N, ,False,100.0,False,,SYF,SYF,False
SYG,True,SPDR MFS Systematic Growth Equity ETF,P, ,True,100.0,False,,SYG,SYG,False
SYK,True,Stryker Corporation Common Stock,N, ,False,100.0,False,,SYK,SYK,False
SYKE,True,"Sykes Enterprises, Incorporated - Common Stock",Q,Q,False,100.0,False,N,,SYKE,False
SYLD,True,Cambria Shareholder Yield ETF,P, ,True,100.0,False,,SYLD,SYLD,False
SYMC,True,Symantec Corporation - Common Stock,Q,Q,False,100.0,False,N,,SYMC,False
SYN,True,"Synthetic Biologics, Inc. Common Stock",A, ,False,100.0,False,,SYN,SYN,False
SYNA,True,Synaptics Incorporated - Common Stock,Q,Q,False,100.0,False,N,,SYNA,False
SYNC,True,"Synacor, Inc. - Common Stock",Q,G,False,100.0,False,N,,SYNC,False
SYNH,True,"Syneos Health, Inc. - Class A Common Stock",Q,Q,False,100.0,False,N,,SYNH,False
SYNL,True,Synalloy Corporation - Common Stock,Q,G,False,100.0,False,N,,SYNL,False
SYNT,True,"Syntel, Inc. - Common Stock",Q,Q,False,100.0,False,N,,SYNT,False
SYPR,True,"Sypris Solutions, Inc. - Common Stock",Q,G,False,100.0,False,N,,SYPR,False
SYRS,True,"Syros Pharmaceuticals, Inc. - common stock",Q,Q,False,100.0,False,N,,SYRS,False
SYV,True,SPDR MFS Systematic Value Equity ETF,P, ,True,100.0,False,,SYV,SYV,False
SYX,True,Systemax Inc. Common Stock,N, ,False,100.0,False,,SYX,SYX,False
SYY,True,Sysco Corporation Common Stock,N, ,False,100.0,False,,SYY,SYY,False
SZC,True,Cushing Renaissance Fund (The) Common Shares of Beneficial Interest,N, ,False,100.0,False,,SZC,SZC,False
SZK,True,ProShares UltraShort Consumer Goods,P, ,True,100.0,False,,SZK,SZK,False
SZO,True,"DB Crude Oil Short ETN due June 1, 2038",P, ,False,100.0,False,,SZO,SZO,False
T,True,AT&T Inc.,N, ,False,100.0,False,,T,T,False
TA,True,TravelCenters of America LLC - Common Stock,Q,Q,False,100.0,False,N,,TA,False
TAC,True,TransAlta Corporation Ordinary Shares,N, ,False,100.0,False,,TAC,TAC,False
TACO,True,"Del Taco Restaurants, Inc. - Common Stock",Q,S,False,100.0,False,N,,TACO,False
TACOW,True,"Del Taco Restaurants, Inc. - Warrants",Q,S,False,100.0,False,N,,TACOW,False
TACT,True,TransAct Technologies Incorporated - Common Stock,Q,G,False,100.0,False,N,,TACT,False
TAGS,True,Teucrium Agricultural Fund ETV,P, ,True,100.0,False,,TAGS,TAGS,False
TAHO,True,"Tahoe Resources, Inc. Ordinary Shares (Canada)",N, ,False,100.0,False,,TAHO,TAHO,False
TAIL,True,Cambria Tail Risk ETF,Z, ,True,100.0,False,,TAIL,TAIL,False
TAIT,True,Taitron Components Incorporated - Class A Common Stock,Q,S,False,100.0,False,N,,TAIT,False
TAL,True,TAL Education Group American Depositary Shares,N, ,False,100.0,False,,TAL,TAL,False
TAN,True,Guggenheim Solar ETF,P, ,True,100.0,False,,TAN,TAN,False
TANH,True,Tantech Holdings Ltd. - Common Stock,Q,S,False,100.0,False,N,,TANH,False
TANNI,True,TravelCenters of America LLC - 8.25% Senior Notes due 2028,Q,Q,False,100.0,False,N,,TANNI,False
TANNL,True,TravelCenters of America LLC - 8.00% Senior Notes due 2029,Q,Q,False,100.0,False,N,,TANNL,False
TANNZ,True,TravelCenters of America LLC - TravelCenters of America LLC 8.00% Senior Notes due 2030,Q,Q,False,100.0,False,N,,TANNZ,False
TAO,True,Guggenheim China Real Estate ETF,P, ,True,100.0,False,,TAO,TAO,False
TAP,True,Molson Coors Brewing Company Class B Common Stock,N, ,False,100.0,False,,TAP,TAP,False
TAP.A,True,Molson Coors Brewing  Company Molson Coors Brewing Company Class A Common Stock,N, ,False,100.0,False,,TAP.A,TAP.A,False
TAPR,True,Barclays PLC - Barclays Inverse US Treasury Composite ETN,Q,G,False,100.0,False,N,,TAPR,False
TARO,True,Taro Pharmaceutical Industries Ltd. Ordinary Shares,N, ,False,100.0,False,,TARO,TARO,False
TAST,True,"Carrols Restaurant Group, Inc. - Common Stock",Q,Q,False,100.0,False,N,,TAST,False
TAT,True,TransAtlantic Petroleum Ltd Ordinary Shares (Bermuda),A, ,False,100.0,False,,TAT,TAT,False
TATT,True,TAT Technologies Ltd. - Ordinary Shares,Q,G,False,100.0,False,N,,TATT,False
TAX,True,"Liberty Tax, Inc. - Class A Common Stock",Q,Q,False,100.0,False,H,,TAX,False
TAXR,True,U.S. Tax Reform Fund,Z, ,True,100.0,False,,TAXR,TAXR,False
TAYD,True,"Taylor Devices, Inc. - Common Stock",Q,S,False,100.0,False,N,,TAYD,False
TBB,True,AT&T Inc. 5.350% Global Notes due 2066,N, ,False,100.0,False,,TBB,TBB,False
TBBK,True,"The Bancorp, Inc. - Common Stock",Q,Q,False,100.0,False,N,,TBBK,False
TBF,True,ProShares Short 20+ Year Treasury,P, ,True,100.0,False,,TBF,TBF,False
TBI,True,"TrueBlue, Inc. Common Stock",N, ,False,100.0,False,,TBI,TBI,False
TBK,True,"Triumph Bancorp, Inc. - Common Stock",Q,Q,False,100.0,False,N,,TBK,False
TBLU,True,Managed Portfolio Series Tortoise Water Fund,Z, ,True,100.0,False,,TBLU,TBLU,False
TBNK,True,Territorial Bancorp Inc. - Common Stock,Q,Q,False,100.0,False,N,,TBNK,False
TBPH,True,"Theravance Biopharma, Inc. - Ordinary Shares",Q,G,False,100.0,False,N,,TBPH,False
TBT,True,ProShares UltraShort Lehman 20  Year Treasury,P, ,True,100.0,False,,TBT,TBT,False
TBX,True,ProShares Short 7 10 Year Treasury,P, ,True,100.0,False,,TBX,TBX,False
TCAP,True,Triangle Capital Corporation Common Stock,N, ,False,100.0,False,,TCAP,TCAP,False
TCBI,True,"Texas Capital Bancshares, Inc. - Common Stock",Q,Q,False,100.0,False,N,,TCBI,False
TCBIL,True,"Texas Capital Bancshares, Inc. - 6.50% Subordinated Notes due 2042",Q,Q,False,100.0,False,N,,TCBIL,False
TCBIP,True,"Texas Capital Bancshares, Inc. - Non Cumulative Preferred Perpetual Stock Series A",Q,Q,False,100.0,False,N,,TCBIP,False
TCBIW,True,"Texas Capital Bancshares, Inc. - Warrants 01/16/2019",Q,Q,False,100.0,False,N,,TCBIW,False
TCBK,True,TriCo Bancshares - Common Stock,Q,Q,False,100.0,False,N,,TCBK,False
TCCA,True,Triangle Capital Corporation 6.375% Senior Notes due 2022,N, ,False,100.0,False,,TCCA,TCCA,False
TCCB,True,Triangle Capital Corporation 6.375% Notes due 2022,N, ,False,100.0,False,,TCCB,TCCB,False
TCCO,True,Technical Communications Corporation - Common Stock,Q,S,False,100.0,False,N,,TCCO,False
TCF,True,TCF Financial Corporation Common Stock,N, ,False,100.0,False,,TCF,TCF,False
TCF$D,True,"TCF Financial Corporation Depositary Shares, Each Representing a 1/1,000th Interest in a Share of Series C Non-Cumulative Perpetual Preferred Stock",N, ,False,100.0,False,,TCFpD,TCF-D,False
TCF.W,True,TCF Financial Corporation TCF Financial Corporation Warrants,N, ,False,100.0,False,,TCF.WS,TCF+,False
TCFC,True,The Community Financial Corporation - Common Stock,Q,S,False,100.0,False,N,,TCFC,False
TCGP,True,The Carlyle Group L.P. - 5.875% Series A Preferred Units,Q,Q,False,100.0,False,N,,TCGP,False
TCHF,True,iShares Edge MSCI Multifactor Technology ETF,Z, ,True,100.0,False,,TCHF,TCHF,False
TCI,True,"Transcontinental Realty Investors, Inc. Common Stock",N, ,False,100.0,False,,TCI,TCI,False
TCMD,True,"Tactile Systems Technology, Inc. - Common Stock",Q,G,False,100.0,False,N,,TCMD,False
TCO,True,"Taubman Centers, Inc. Common Stock",N, ,False,100.0,False,,TCO,TCO,False
TCO$J,True,"Taubman Centers, Inc. Preferred Shares Series J",N, ,False,100.0,False,,TCOpJ,TCO-J,False
TCO$K,True,"Taubman Centers, Inc. Preferred Series K",N, ,False,100.0,False,,TCOpK,TCO-K,False
TCON,True,"TRACON Pharmaceuticals, Inc. - Common Stock",Q,G,False,100.0,False,N,,TCON,False
TCP,True,"TC PipeLines, LP Common Units representing Limited Partner Interests",N, ,False,100.0,False,,TCP,TCP,False
TCPC,True,TCP Capital Corp. - Common Stock,Q,Q,False,100.0,False,N,,TCPC,False
TCRD,True,"THL Credit, Inc. - Common Stock",Q,Q,False,100.0,False,N,,TCRD,False
TCRX,True,"THL Credit, Inc. 6.75% Notes due 2021",N, ,False,100.0,False,,TCRX,TCRX,False
TCRZ,True,"THL Credit, Inc. 6.75% Notes due 2022",N, ,False,100.0,False,,TCRZ,TCRZ,False
TCS,True,Container Store (The) Common Stock,N, ,False,100.0,False,,TCS,TCS,False
TCTL,True,Premise Capital Frontier Advantage Diversified Tactical ETF,Z, ,True,100.0,False,,TCTL,TCTL,False
TCX,True,Tucows Inc. - Common Stock,Q,S,False,100.0,False,N,,TCX,False
TD,True,Toronto Dominion Bank (The) Common Stock,N, ,False,100.0,False,,TD,TD,False
TDA,True,"Telephone and Data Systems, Inc. 5.875% Senior Notes due 2061",N, ,False,100.0,False,,TDA,TDA,False
TDC,True,Teradata Corporation Common Stock,N, ,False,100.0,False,,TDC,TDC,False
TDE,True,"Telephone and Data Systems, Inc. 6.875% Senior Notes due 2059",N, ,False,100.0,False,,TDE,TDE,False
TDF,True,"Templeton Dragon Fund, Inc. Common Stock",N, ,False,100.0,False,,TDF,TDF,False
TDG,True,Transdigm Group Incorporated Transdigm Group Inc. Common Stock,N, ,False,100.0,False,,TDG,TDG,False
TDI,True,"Telephone and Data Systems, Inc. Sr Nt",N, ,False,100.0,False,,TDI,TDI,False
TDIV,True,First Trust NASDAQ Technology Dividend Index Fund,Q,G,True,100.0,False,N,,TDIV,False
TDJ,True,"Telephone and Data Systems, Inc. 7% Senior Notes due 2060",N, ,False,100.0,False,,TDJ,TDJ,False
TDOC,True,"Teladoc, Inc. Common Stock",N, ,False,100.0,False,,TDOC,TDOC,False
TDS,True,"Telephone and Data Systems, Inc. Common Shares",N, ,False,100.0,False,,TDS,TDS,False
TDTF,True,FlexShares iBoxx 5 Year Target Duration TIPS Index Fund,P, ,True,100.0,False,,TDTF,TDTF,False
TDTT,True,FlexShares iBoxx 3 Year Target Duration TIPS Index Fund,P, ,True,100.0,False,,TDTT,TDTT,False
TDW,True,Tidewater Inc. Common Stock,N, ,False,100.0,False,,TDW,TDW,False
TDW.A,True,"Tidewater Inc. Series A Warrants to purchase shares of common stock (expiring July 31, 2023)",N, ,False,100.0,False,,TDW.WS.A,TDW+A,False
TDW.B,True,"Tidewater Inc. Series B Warrants to purchase shares of common stock (expiring July 31, 2023)",N, ,False,100.0,False,,TDW.WS.B,TDW+B,False
TDY,True,Teledyne Technologies Incorporated Common Stock,N, ,False,100.0,False,,TDY,TDY,False
TEAM,True,Atlassian Corporation Plc - Class A Ordinary Shares,Q,Q,False,100.0,False,N,,TEAM,False
TECD,True,Tech Data Corporation - Common Stock,Q,Q,False,100.0,False,N,,TECD,False
TECH,True,Bio-Techne Corp - Common Stock,Q,Q,False,100.0,False,N,,TECH,False
TECK,True,Teck Resources Ltd Ordinary Shares,N, ,False,100.0,False,,TECK,TECK,False
TECL,True,Direxion Technology Bull 3X Shares,P, ,True,100.0,False,,TECL,TECL,False
TECS,True,Direxion Technology Bear 3X Shares,P, ,True,100.0,False,,TECS,TECS,False
TEDU,True,"Tarena International, Inc. - American Depositary Shares",Q,Q,False,100.0,False,N,,TEDU,False
TEF,True,Telefonica SA Common Stock,N, ,False,100.0,False,,TEF,TEF,False
TEGP,True,"Tallgrass Energy GP, LP Class A Shares Common Stock",N, ,False,100.0,False,,TEGP,TEGP,False
TEI,True,"Templeton Emerging Markets Income Fund, Inc. Common Stock",N, ,False,100.0,False,,TEI,TEI,False
TEL,True,TE Connectivity Ltd. New Switzerland Registered Shares,N, ,False,100.0,False,,TEL,TEL,False
TELL,True,Tellurian Inc. - Common Stock,Q,S,False,100.0,False,N,,TELL,False
TEN,True,Tenneco Inc. Common Stock,N, ,False,100.0,False,,TEN,TEN,False
TENX,True,"Tenax Therapeutics, Inc. - Common Stock",Q,S,False,100.0,False,N,,TENX,False
TEO,True,Telecom Argentina SA,N, ,False,100.0,False,,TEO,TEO,False
TEP,True,"Tallgrass Energy Partners, LP Common Units representing limited partner interests",N, ,False,100.0,False,,TEP,TEP,False
TER,True,"Teradyne, Inc. Common Stock",N, ,False,100.0,False,,TER,TER,False
TERM,True,EquityCompass Tactical Risk Manager ETF,P, ,True,100.0,False,,TERM,TERM,False
TERP,True,"TerraForm Power, Inc. - Class A Common Stock New",Q,Q,False,100.0,False,N,,TERP,False
TESS,True,TESSCO Technologies Incorporated - Common Stock,Q,Q,False,100.0,False,N,,TESS,False
TETF,True,ETF Industry Exposure & Financial Services ETF,P, ,True,100.0,False,,TETF,TETF,False
TEUM,True,Pareteum Corporation Common Stock,A, ,False,100.0,False,,TEUM,TEUM,False
TEVA,True,Teva Pharmaceutical Industries Limited American Depositary Shares,N, ,False,100.0,False,,TEVA,TEVA,False
TEX,True,Terex Corporation Common Stock,N, ,False,100.0,False,,TEX,TEX,False
TFI,True,SPDR Nuveen Bloomberg Barclays Municipal Bond ETF,P, ,True,100.0,False,,TFI,TFI,False
TFLO,True,iShares Treasury Floating Rate Bond ETF,P, ,True,100.0,False,,TFLO,TFLO,False
TFSL,True,TFS Financial Corporation - Common Stock,Q,Q,False,100.0,False,N,,TFSL,False
TFX,True,Teleflex Incorporated Common Stock,N, ,False,100.0,False,,TFX,TFX,False
TG,True,Tredegar Corporation Common Stock,N, ,False,100.0,False,,TG,TG,False
TGA,True,TransGlobe Energy Corporation - Ordinary Shares,Q,Q,False,100.0,False,N,,TGA,False
TGB,True,"Taseko Mines, Ltd. Common Stock",A, ,False,100.0,False,,TGB,TGB,False
TGC,True,"Tengasco, Inc. Common Stock",A, ,False,100.0,False,,TGC,TGC,False
TGEN,True,Tecogen Inc. - Common Stock,Q,S,False,100.0,False,N,,TGEN,False
TGH,True,Textainer Group Holdings Limited Common Shares,N, ,False,100.0,False,,TGH,TGH,False
TGI,True,"Triumph Group, Inc. Common Stock",N, ,False,100.0,False,,TGI,TGI,False
TGLS,True,Tecnoglass Inc. - Ordinary Shares,Q,S,False,100.0,False,N,,TGLS,False
TGNA,True,TEGNA Inc,N, ,False,100.0,False,,TGNA,TGNA,False
TGP,True,Teekay LNG Partners L.P.,N, ,False,100.0,False,,TGP,TGP,False
TGP$A,True,"Teekay LNG Partners L.P. 9.00% Series A Cumulative Redeemable Perpetual Preferred Units, representing limited partner interests",N, ,False,100.0,False,,TGPpA,TGP-A,False
TGP$B,True,"Teekay LNG Partners L.P. 8.50% Series B Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Units, representing limited partner interests",N, ,False,100.0,False,,TGPpB,TGP-B,False
TGS,True,Transportadora de Gas del Sur SA TGS Common Stock,N, ,False,100.0,False,,TGS,TGS,False
TGT,True,Target Corporation Common Stock,N, ,False,100.0,False,,TGT,TGT,False
TGTX,True,"TG Therapeutics, Inc. - Common Stock",Q,S,False,100.0,False,N,,TGTX,False
THC,True,Tenet Healthcare Corporation Common Stock,N, ,False,100.0,False,,THC,THC,False
THD,True,iShares Inc iShares MSCI Thailand ETF,P, ,True,100.0,False,,THD,THD,False
THFF,True,First Financial Corporation Indiana - Common Stock,Q,Q,False,100.0,False,N,,THFF,False
THG,True,Hanover Insurance Group Inc,N, ,False,100.0,False,,THG,THG,False
THGA,True,"The Hanover Insurance Group, Inc. 6.35% Subordinated Debentures due 2053",N, ,False,100.0,False,,THGA,THGA,False
THM,True,"International Tower Hill Mines, Ltd. Ordinary Shares (Canada)",A, ,False,100.0,False,,THM,THM,False
THO,True,"Thor Industries, Inc. Common Stock",N, ,False,100.0,False,,THO,THO,False
THQ,True,Tekla Healthcare Opportunies Fund Shares of Beneficial Interest,N, ,False,100.0,False,,THQ,THQ,False
THR,True,"Thermon Group Holdings, Inc. Common Stock",N, ,False,100.0,False,,THR,THR,False
THRM,True,Gentherm Inc - Common Stock,Q,Q,False,100.0,False,N,,THRM,False
THS,True,"Treehouse Foods, Inc. Common Stock",N, ,False,100.0,False,,THS,THS,False
THST,True,"Truett-Hurst, Inc. - Class A Common Stock",Q,S,False,100.0,False,N,,THST,False
THW,True,Tekla World Healthcare Fund Shares of Beneficial Interest,N, ,False,100.0,False,,THW,THW,False
TI,True,Telecom Italia S.P.A. New,N, ,False,100.0,False,,TI,TI,False
TI.A,True,Telecom Italia S.P.A. New,N, ,False,100.0,False,,TI.A,TI.A,False
TIBRU,True,Tiberius Acquisition Corporation - Units,Q,S,False,100.0,False,N,,TIBRU,False
TIER,True,"TIER REIT, Inc. Common Stock",N, ,False,100.0,False,,TIER,TIER,False
TIF,True,Tiffany & Co. Common Stock,N, ,False,100.0,False,,TIF,TIF,False
TIG,True,TiGenix - American Depositary Shares,Q,Q,False,100.0,False,N,,TIG,False
TIK,True,Tel-Instrument Electronics Corp. Common Stock,A, ,False,100.0,False,,TIK,TIK,False
TIL,True,Till Capital Ltd. - Restricted Voting Shares,Q,S,False,100.0,False,N,,TIL,False
TILE,True,"Interface, Inc. - Common Stock",Q,Q,False,100.0,False,N,,TILE,False
TILT,True,FlexShares Mornigstar US Market Factors Tilt Index Fund ETF,P, ,True,100.0,False,,TILT,TILT,False
TIP,True,iShares TIPS Bond ETF,P, ,True,100.0,False,,TIP,TIP,False
TIPT,True,Tiptree Inc. - Class A Common Stock,Q,S,False,100.0,False,N,,TIPT,False
TIPX,True,SPDR Bloomberg Barclays 1-10 Year TIPS,P, ,True,100.0,False,,TIPX,TIPX,False
TIPZ,True,PIMCO Broad U.S. TIPS Index Exchange-Traded Fund,P, ,True,100.0,False,,TIPZ,TIPZ,False
TIS,True,Orchids Paper Products Company Common Stock,A, ,False,100.0,False,,TIS,TIS,False
TISA,True,"Top Image Systems, Ltd. - Ordinary Shares",Q,S,False,100.0,False,N,,TISA,False
TISI,True,"Team, Inc. Common Stock",N, ,False,100.0,False,,TISI,TISI,False
TITN,True,Titan Machinery Inc. - Common Stock,Q,Q,False,100.0,False,N,,TITN,False
TIVO,True,TiVo Corporation - Common Stock,Q,Q,False,100.0,False,N,,TIVO,False
TJX,True,"TJX Companies, Inc. (The) Common Stock",N, ,False,100.0,False,,TJX,TJX,False
TK,True,Teekay Corporation Common Stock,N, ,False,100.0,False,,TK,TK,False
TKAT,True,"Takung Art Co., Ltd. Common Stock",A, ,False,100.0,False,,TKAT,TKAT,False
TKC,True,Turkcell Iletisim Hizmetleri AS Common Stock,N, ,False,100.0,False,,TKC,TKC,False
TKR,True,Timken Company (The) Common Stock,N, ,False,100.0,False,,TKR,TKR,False
TLDH,True,FlexShares Currency Hedged Morningstar DM ex-US Factor Tilt Index Fund,P, ,True,100.0,False,,TLDH,TLDH,False
TLEH,True,FlexShares Currency Hedged Morningstar EM Factor Tilt Index Fund,P, ,True,100.0,False,,TLEH,TLEH,False
TLF,True,"Tandy Leather Factory, Inc. - Common Stock",Q,G,False,100.0,False,N,,TLF,False
TLGT,True,"Teligent, Inc. - Common Stock",Q,Q,False,100.0,False,N,,TLGT,False
TLH,True,iShares 10-20 Year Treasury Bond ETF,P, ,True,100.0,False,,TLH,TLH,False
TLI,True,Western Asset Corporate Loan Fund Inc Common Stock,N, ,False,100.0,False,,TLI,TLI,False
TLK,True,"PT Telekomunikasi Indonesia, Tbk",N, ,False,100.0,False,,TLK,TLK,False
TLND,True,Talend S.A. - American Depositary Shares,Q,G,False,100.0,False,N,,TLND,False
TLP,True,TransMontaigne Partners L.P. Transmontaigne Partners L.P. Common Units representing limited partner interests,N, ,False,100.0,False,,TLP,TLP,False
TLRA,True,"Telaria, Inc. Common Stock",N, ,False,100.0,False,,TLRA,TLRA,False
TLRD,True,"Tailored Brands, Inc. Common Stock",N, ,False,100.0,False,,TLRD,TLRD,False
TLT,True,iShares 20+ Year Treasury Bond ETF,Q,G,True,100.0,False,N,,TLT,False
TLTD,True,FlexShares Morningstar Developed Markets ex-US Factor Tilt Index Fund,P, ,True,100.0,False,,TLTD,TLTD,False
TLTE,True,FlexShares Morningstar Emerging Markets Factor Tilt Index Fund,P, ,True,100.0,False,,TLTE,TLTE,False
